,b1,b2,error,s,significance,vor_point,vor_region,total_sig,lag_sig,update,vor_label
29,0.00176889379509,0.0,0.15,0.00171065400355,0.00871362406064,28,74,0.617627467167,0.617609153982,1.0,1
30,0.00991296919529,0.0,0.15,0.00158074311912,0.00841364567068,12,30,0.617627467167,0.617627467167,0.0,2
31,0.00185839994811,0.0,0.15,0.00155359774362,0.00809987219731,58,28,0.617719834517,0.617627467167,1.0,2
32,0.00137675809674,0.0,0.15,0.00160444865469,0.00794355045236,18,33,0.617840352257,0.617719834517,1.0,2
33,0.00668687929283,0.0,0.15,0.00143608939834,0.00792570486676,68,69,0.617840352257,0.617840352257,0.0,3
34,0.00336915922526,0.0,0.15,0.00140571326483,0.00780810030228,50,79,0.617913796633,0.617840352257,1.0,3
35,0.00183072930668,0.0,0.15,0.0014866393758,0.00779092257394,35,44,0.618041152803,0.617913796633,1.0,3
36,0.00553765881341,0.0,0.15,0.00138639414217,0.00772824570028,15,34,0.618088535677,0.618041152803,1.0,3
37,0.00170036323834,0.0,0.15,0.00136978516821,0.00720403034256,67,66,0.618096448913,0.618088535677,1.0,3
38,0.00231394016737,0.0,0.15,0.00121772638522,0.00672011567897,33,49,0.618096448913,0.618096448913,0.0,4
39,0.00267015371355,0.0,0.15,0.00119915057439,0.00669332033976,9,21,0.618157475135,0.618096448913,1.0,4
40,0.00488339201548,0.0,0.15,0.00117166514974,0.006622012434,39,81,0.61825738174,0.618157475135,1.0,4
41,0.0013711102074,0.0,0.15,0.00125009694602,0.00647797823795,30,59,0.618412487009,0.61825738174,1.0,4
42,0.00717357701795,0.0,0.15,0.00116699642967,0.00647634595306,1,1,0.618464599153,0.618412487009,1.0,4
43,0.014989547286,0.0,0.15,0.00119372224435,0.00603904878116,32,27,0.618464599153,0.618464599153,0.0,5
44,0.0136200088309,0.0,0.15,0.00117044209037,0.0060210358588,23,32,0.618490865745,0.618464599153,1.0,5
45,0.00416704641248,0.0,0.15,0.00103477318771,0.0059090253776,11,16,0.618535209653,0.618490865745,1.0,5
46,0.001317085349,0.0,0.15,0.00107842870057,0.00569513143994,41,62,0.618539051847,0.618535209653,1.0,5
47,0.00194047857076,0.0,0.15,0.00101737177465,0.00565478643369,80,55,0.618539051847,0.618539051847,0.0,6
48,0.0113964389311,0.0,0.15,0.00103368191049,0.00547927226033,38,87,0.618576591928,0.618539051847,1.0,6
49,0.000428870102041,0.0,0.15,0.00141018687282,0.00543776434497,81,11,0.618710760427,0.618576591928,1.0,6
50,0.0241353827842,0.0,0.15,0.00115973362699,0.00530792246995,3,8,0.618739493488,0.618710760427,1.0,6
51,0.00114244804718,0.0125165153295,0.229433062239,0.00128176668659,0.00484486599846,27,7,0.618960123514,0.618739493488,1.0,6
52,0.0274624197091,0.0838120914996,0.191904838821,0.0017933686031,0.00464450962357,2,9,0.618960123514,0.618960123514,0.0,7
53,0.0015636603348,0.0,0.15,0.000813987106085,0.00455939638988,66,68,0.618962461092,0.618960123514,1.0,7
54,0.0100792105077,0.0,0.15,0.00084004260134,0.00454909334443,37,83,0.618962461092,0.618962461092,0.0,8
55,0.000317562546115,0.0,0.15,0.00109153683297,0.00415790878378,17,58,0.619014845525,0.618962461092,1.0,8
56,0.00365200356464,0.00857051461935,0.180940425692,0.000849856180139,0.00393041470047,4,19,0.619042352832,0.619014845525,1.0,8
57,0.000285683956463,0.0,0.15,0.000975804636255,0.00372622616679,14,29,0.619081588297,0.619042352832,1.0,8
58,0.0,0.0,0.0,5.02352986587e-06,0.00340375168102,84,4,0.619081588297,0.619081588297,0.0,9
59,0.0177849026222,0.125953316688,0.219851994871,0.00144388352055,0.00328769616449,6,17,0.619081588297,0.619081588297,0.0,10
60,0.000132732762722,0.0,0.15,0.00122306449339,0.00327915621569,25,72,0.619093845116,0.619081588297,1.0,10
61,0.00215809745714,0.0116545623168,0.212237782423,0.000741210882552,0.0030082706344,49,76,0.619093845116,0.619093845116,0.0,11
62,0.0109041118994,0.0,0.15,0.000434118235717,0.00234937533954,22,31,0.619106372026,0.619093845116,1.0,11
63,0.00156634231098,0.0,0.15,0.000351081078406,0.00211752883894,56,64,0.619106372026,0.619106372026,0.0,12
64,0.00614702480379,0.0,0.15,0.000332662835717,0.00193467807842,5,20,0.619111615627,0.619106372026,1.0,12
65,0.000113338865049,0.0,0.15,0.000491877144668,0.00174141557164,0,2,0.61913279329,0.619111615627,1.0,12
66,0.00517428002786,0.0,0.15,0.00021509565704,0.0012770928121,44,84,0.619139102395,0.61913279329,1.0,12
67,0.00625747581944,0.011118958937,0.168845512856,0.000259462336544,0.00120640896507,20,18,0.619140023108,0.619139102395,1.0,12
68,0.00278530817013,0.000660193094518,0.130377418193,0.000142128163134,0.000981783723852,61,51,0.619144381236,0.619140023108,1.0,12
69,0.00400554123916,0.0,0.15,0.000152046428411,0.00092321107805,31,63,0.619144381236,0.619144381236,0.0,13
70,0.00243763753679,0.0,0.15,0.000133813751745,0.000833056362173,52,80,0.619145354313,0.619144381236,1.0,13
71,0.00224683949341,0.0,0.15,0.000131709617563,0.000822128690154,42,43,0.619146789294,0.619145354313,1.0,13
72,0.0042126274202,0.0,0.15,0.000132689092425,0.000804130991183,62,24,0.619147708313,0.619146789294,1.0,13
73,0.00255132820166,0.0,0.15,0.000125482867588,0.000780799815939,40,42,0.619147972708,0.619147708313,1.0,13
74,0.00422148179495,0.0,0.15,0.000113533322292,0.000688880528427,19,36,0.619147972708,0.619147972708,0.0,14
75,0.00340489308291,0.0,0.15,0.000111375469714,0.000685062222808,13,22,0.61914854358,0.619147972708,1.0,14
76,0.00764391564007,0.0,0.15,0.000115175098472,0.000660487433756,8,37,0.619149252039,0.61914854358,1.0,14
77,0.000492453196784,0.0,0.15,0.000103951526398,0.000642912005291,59,67,0.619150464757,0.619149252039,1.0,14
78,0.00195196943242,0.0,0.15,0.00010167198343,0.000639663603055,73,26,0.619150464757,0.619150464757,0.0,15
79,3.08640483127e-06,0.0,0.15,0.00137071486097,0.000608984541803,34,40,0.619198846456,0.619150464757,1.0,15
80,0.00281605310738,0.0,0.15,7.13180270395e-05,0.00044470608681,47,41,0.619207782742,0.619198846456,1.0,15
81,0.00546515609312,0.0,0.15,6.45096952212e-05,0.000384398253641,16,73,0.619207782742,0.619207782742,0.0,16
82,0.00169218785595,0.0,0.15,4.83176154376e-05,0.000307839298134,45,78,0.619207930337,0.619207782742,1.0,16
83,0.0274655656394,0.0,0.15,4.99527413922e-05,0.000223374251935,7,14,0.619207930337,0.619207930337,0.0,17
84,0.0,0.0,0.0,6.21254017119e-08,6.14982413235e-05,82,10,0.619207930337,0.619207930337,0.0,18
85,0.00145062780939,0.0,0.15,4.8349888857e-06,3.12082750215e-05,77,57,0.619207930337,0.619207930337,0.0,19
86,0.00165938283317,0.0,0.15,3.62170737844e-07,2.32991422328e-06,75,53,0.619207930397,0.619207930337,1.0,19
